ID,Warehouse_block,Mode_of_Shipment,Customer_care_calls,Customer_rating,Cost_of_the_Product,Prior_purchases,Product_importance,Gender,Discount_offered%,Weight_in_gms,Reached.on.Time_Y.N,Final_Price,Delivery_Status,Product_Tier,Shipment_Date,Discount_Amount
10434,F,Ship,4,2,170,10,medium,F,4,4696,1,163.2,On Time,Medium,2023-12-16,6.8
4632,F,Road,5,3,237,3,low,F,8,5131,0,218.04,Delayed,Low,2023-10-05,18.96
3054,F,Ship,5,3,264,2,low,F,61,2025,1,102.96,On Time,Low,2023-03-15,161.04
8306,F,Ship,5,4,254,6,low,M,4,1850,1,243.84,On Time,Low,2023-01-29,10.16
3222,F,Ship,3,4,155,2,low,M,3,5481,1,150.35,On Time,Low,2023-02-26,4.65
2427,A,Ship,3,5,267,2,low,F,16,2913,1,224.28,On Time,Low,2023-11-18,42.72
24,F,Ship,4,3,211,3,high,M,12,3922,1,185.68,On Time,High,2023-01-25,25.32
9587,C,Flight,4,5,265,2,low,M,9,5040,0,241.15,Delayed,Low,2023-04-24,23.85
1262,F,Ship,4,1,258,3,medium,F,4,3686,1,247.68,On Time,Medium,2023-12-02,10.32
1496,F,Road,4,3,199,2,low,F,28,2607,1,143.28,On Time,Low,2023-05-22,55.72
1759,D,Road,3,2,267,5,low,F,48,2622,1,138.84,On Time,Low,2023-03-29,128.16
4125,A,Flight,4,1,233,2,low,M,7,4403,1,216.69,On Time,Low,2023-04-23,16.31
2053,D,Flight,3,5,162,2,low,M,28,1948,1,116.64,On Time,Low,2023-05-14,45.36
2927,C,Ship,3,1,269,3,low,M,47,3033,1,142.57,On Time,Low,2023-10-28,126.43
3060,F,Ship,5,5,195,2,low,F,6,3936,1,183.3,On Time,Low,2023-09-07,11.7
3094,B,Ship,4,1,145,6,low,M,32,1673,1,98.6,On Time,Low,2023-12-05,46.4
5247,A,Ship,5,2,121,5,high,F,4,5833,0,116.16,Delayed,High,2023-10-19,4.84
4488,F,Ship,6,4,210,5,medium,M,2,4651,0,205.8,Delayed,Medium,2023-12-23,4.2
588,F,Ship,3,5,194,2,medium,M,4,3496,1,186.24,On Time,Medium,2023-09-12,7.76
6545,C,Ship,6,3,286,4,low,M,5,1750,1,271.7,On Time,Low,2023-08-28,14.3
9140,F,Ship,6,5,298,4,medium,F,8,1759,1,274.16,On Time,Medium,2023-10-07,23.84
7390,B,Road,4,1,139,8,medium,M,6,5667,1,130.66,On Time,Medium,2023-04-22,8.34
10583,C,Ship,4,3,184,4,low,M,4,4030,1,176.64,On Time,Low,2023-08-30,7.36
2798,F,Ship,3,1,225,2,high,F,43,2585,1,128.25,On Time,High,2023-08-18,96.75
5617,D,Flight,4,2,194,3,low,F,3,5174,0,188.18,Delayed,Low,2023-02-21,5.82
10161,A,Ship,3,1,274,4,medium,M,4,4057,0,263.04,Delayed,Medium,2023-05-31,10.96
5590,B,Ship,4,5,257,2,low,M,3,5394,0,249.29,Delayed,Low,2023-12-17,7.71
1080,F,Road,2,4,141,3,medium,F,27,1628,1,102.93,On Time,Medium,2023-01-06,38.07
4825,D,Ship,5,1,285,4,medium,F,10,1428,0,256.5,Delayed,Medium,2023-01-27,28.5
10125,A,Road,6,2,269,6,medium,M,4,4423,0,258.24,Delayed,Medium,2023-06-22,10.76
9822,F,Ship,4,2,151,3,medium,M,3,5154,1,146.47,On Time,Medium,2023-10-19,4.53
9722,F,Road,3,4,179,2,low,M,5,4882,1,170.05,On Time,Low,2023-06-17,8.95
2644,B,Ship,4,4,196,3,low,F,11,3244,1,174.44,On Time,Low,2023-08-25,21.56
443,C,Ship,4,3,186,2,medium,F,48,2805,1,96.72,On Time,Medium,2023-04-16,89.28
9588,F,Flight,5,1,170,4,medium,M,4,5113,1,163.2,On Time,Medium,2023-12-12,6.8
9790,B,Ship,5,5,167,3,low,M,10,5591,0,150.3,Delayed,Low,2023-08-19,16.7
380,F,Ship,3,2,201,3,medium,M,5,2040,1,190.95,On Time,Medium,2023-08-19,10.05
5386,B,Ship,3,2,238,4,low,F,7,5254,0,221.34,Delayed,Low,2023-07-09,16.66
10421,C,Flight,4,1,265,3,medium,M,3,5177,0,257.05,Delayed,Medium,2023-10-27,7.95
9020,F,Road,4,1,241,3,low,M,6,5836,0,226.54,Delayed,Low,2023-06-21,14.46
10531,D,Road,3,5,263,3,medium,M,4,4081,1,252.48,On Time,Medium,2023-01-19,10.52
1071,A,Road,3,4,250,2,high,M,61,3207,1,97.5,On Time,High,2023-09-26,152.5
5522,F,Ship,6,2,304,4,medium,F,10,1983,1,273.6,On Time,Medium,2023-06-21,30.4
10373,C,Ship,3,3,257,2,medium,M,5,4681,1,244.15,On Time,Medium,2023-01-29,12.85
6745,D,Ship,3,5,168,3,medium,M,7,4296,0,156.24,Delayed,Medium,2023-04-19,11.76
2868,F,Road,5,4,157,4,low,F,65,1951,1,54.95,On Time,Low,2023-05-06,102.05
1036,B,Ship,3,5,253,2,medium,M,17,2205,1,209.99,On Time,Medium,2023-06-20,43.01
9345,A,Ship,4,1,253,3,medium,F,9,5502,1,230.23,On Time,Medium,2023-12-02,22.77
734,F,Ship,4,4,197,7,medium,F,22,2065,1,153.66,On Time,Medium,2023-12-20,43.34
9984,F,Road,4,2,158,3,medium,F,9,4078,1,143.78,On Time,Medium,2023-12-02,14.22
8501,C,Flight,3,1,157,2,medium,M,7,5560,0,146.01,Delayed,Medium,2023-01-02,10.99
1464,F,Ship,4,3,170,2,medium,F,33,1980,1,113.9,On Time,Medium,2023-05-20,56.1
6134,F,Ship,5,5,206,3,low,M,1,5520,0,203.94,Delayed,Low,2023-02-16,2.06
1748,F,Ship,4,5,263,2,low,M,62,2267,1,99.94,On Time,Low,2023-12-13,163.06
6977,C,Road,6,5,148,4,low,M,1,5216,1,146.52,On Time,Low,2023-12-02,1.48
7146,F,Ship,5,4,243,5,low,F,2,1637,0,238.14,Delayed,Low,2023-05-22,4.86
9956,F,Ship,4,3,264,5,low,F,2,1541,0,258.72,Delayed,Low,2023-01-25,5.28
950,F,Road,4,1,258,3,medium,M,53,2428,1,121.26,On Time,Medium,2023-05-16,136.74
7226,F,Ship,5,4,219,2,medium,F,5,4919,1,208.05,On Time,Medium,2023-09-15,10.95
10677,A,Road,2,4,273,4,low,F,7,4743,1,253.89,On Time,Low,2023-06-27,19.11
8646,F,Flight,4,4,225,5,low,F,1,1476,1,222.75,On Time,Low,2023-11-22,2.25
9467,C,Flight,4,1,174,4,low,M,3,5295,0,168.78,Delayed,Low,2023-11-08,5.22
4313,C,Ship,3,5,150,4,medium,F,8,4433,0,138,Delayed,Medium,2023-10-29,12
4133,C,Ship,4,5,165,3,high,M,5,4735,0,156.75,Delayed,High,2023-03-13,8.25
10130,F,Road,4,5,258,2,medium,F,2,4303,1,252.84,On Time,Medium,2023-06-03,5.16
10459,D,Ship,4,4,255,6,low,F,2,1430,1,249.9,On Time,Low,2023-01-30,5.1
2658,F,Ship,3,4,272,3,low,M,44,2548,1,152.32,On Time,Low,2023-07-05,119.68
6543,A,Ship,7,5,296,4,low,F,2,1823,1,290.08,On Time,Low,2023-11-08,5.92
982,B,Ship,3,5,243,3,medium,M,4,3189,1,233.28,On Time,Medium,2023-04-24,9.72
8440,B,Ship,4,1,284,4,low,F,4,4795,1,272.64,On Time,Low,2023-10-15,11.36
612,F,Ship,4,2,147,2,medium,F,20,1387,1,117.6,On Time,Medium,2023-04-04,29.4
3850,B,Flight,3,3,221,2,medium,F,5,4205,1,209.95,On Time,Medium,2023-05-14,11.05
5525,C,Ship,5,5,304,5,low,F,8,1949,1,279.68,On Time,Low,2023-05-27,24.32
9596,F,Flight,4,5,249,3,low,F,7,5509,0,231.57,Delayed,Low,2023-03-22,17.43
5100,F,Ship,3,5,275,3,low,M,6,5148,0,258.5,Delayed,Low,2023-01-20,16.5
302,F,Ship,4,5,202,2,medium,M,35,3695,1,131.3,On Time,Medium,2023-04-23,70.7
3662,F,Ship,4,1,271,2,low,F,1,4866,0,268.29,Delayed,Low,2023-12-14,2.71
1153,D,Ship,4,1,135,10,medium,M,35,1989,1,87.75,On Time,Medium,2023-05-17,47.25
6302,F,Flight,5,3,245,5,medium,M,3,1851,0,237.65,Delayed,Medium,2023-01-03,7.35
2262,F,Ship,4,3,119,3,low,F,40,1233,1,71.4,On Time,Low,2023-04-12,47.6
4733,C,Ship,5,5,250,2,medium,M,10,5475,1,225,On Time,Medium,2023-01-25,25
10220,F,Ship,4,3,249,5,low,F,10,1067,1,224.1,On Time,Low,2023-08-21,24.9
5006,F,Ship,4,4,227,2,low,F,7,4916,0,211.11,Delayed,Low,2023-08-27,15.89
448,B,Ship,3,4,194,3,medium,M,3,2169,1,188.18,On Time,Medium,2023-05-06,5.82
9970,B,Ship,3,2,198,5,medium,F,6,5443,0,186.12,Delayed,Medium,2023-07-10,11.88
4336,B,Ship,4,3,171,5,low,F,2,5242,1,167.58,On Time,Low,2023-03-12,3.42
9856,B,Road,2,2,260,3,medium,F,6,4747,0,244.4,Delayed,Medium,2023-03-14,15.6
8639,C,Flight,5,3,154,4,low,F,3,1066,1,149.38,On Time,Low,2023-12-03,4.62
2290,B,Ship,3,1,238,2,medium,F,50,3438,1,119,On Time,Medium,2023-09-10,119
599,C,Ship,4,5,270,2,low,F,34,2821,1,178.2,On Time,Low,2023-03-24,91.8
8040,F,Ship,4,1,245,5,low,F,3,1537,0,237.65,Delayed,Low,2023-03-07,7.35
10236,F,Ship,4,3,199,2,low,M,4,5855,0,191.04,Delayed,Low,2023-03-24,7.96
7881,A,Ship,2,2,220,3,low,M,1,5289,0,217.8,Delayed,Low,2023-02-03,2.2
7410,F,Flight,5,4,266,5,medium,M,8,1592,1,244.72,On Time,Medium,2023-03-26,21.28
10982,F,Ship,5,2,251,6,low,M,10,1196,0,225.9,Delayed,Low,2023-04-20,25.1
2682,F,Ship,3,4,258,3,low,F,55,2777,1,116.1,On Time,Low,2023-03-01,141.9
7922,F,Road,4,2,248,2,low,F,10,5783,0,223.2,Delayed,Low,2023-07-09,24.8
10925,C,Ship,4,2,249,5,low,M,1,1200,0,246.51,Delayed,Low,2023-06-25,2.49
7797,A,Road,4,4,251,2,low,M,2,4800,0,245.98,Delayed,Low,2023-03-18,5.02
3184,B,Ship,4,3,246,3,low,F,5,4710,0,233.7,Delayed,Low,2023-04-12,12.3
636,F,Ship,5,3,266,2,low,F,61,2118,1,103.74,On Time,Low,2023-12-02,162.26
5294,F,Ship,2,1,275,2,low,F,5,4163,1,261.25,On Time,Low,2023-09-22,13.75
6786,F,Ship,4,3,189,2,low,F,7,4765,0,175.77,Delayed,Low,2023-04-01,13.23
4119,A,Flight,4,5,154,3,medium,F,9,5208,0,140.14,Delayed,Medium,2023-01-21,13.86
1971,A,Ship,5,2,144,3,low,M,49,1202,1,73.44,On Time,Low,2023-04-05,70.56
7771,D,Ship,4,1,187,2,low,M,5,5691,0,177.65,Delayed,Low,2023-12-27,9.35
6775,D,Ship,3,2,150,3,low,M,2,4660,1,147,On Time,Low,2023-07-29,3
6412,B,Ship,3,4,216,3,medium,M,3,5651,0,209.52,Delayed,Medium,2023-09-09,6.48
821,C,Flight,3,1,186,3,medium,F,11,3800,1,165.54,On Time,Medium,2023-11-03,20.46
9905,C,Ship,3,2,179,8,high,M,3,4584,0,173.63,Delayed,High,2023-12-30,5.37
7768,B,Ship,6,4,268,4,medium,M,9,1354,1,243.88,On Time,Medium,2023-04-07,24.12
6191,C,Ship,4,5,180,2,medium,F,1,4332,0,178.2,Delayed,Medium,2023-04-11,1.8
10894,B,Ship,4,2,211,3,low,M,4,5989,0,202.56,Delayed,Low,2023-04-09,8.44
6562,B,Road,6,2,161,4,low,F,9,1377,0,146.51,Delayed,Low,2023-06-14,14.49
1744,B,Ship,6,2,143,5,low,M,17,1955,1,118.69,On Time,Low,2023-12-19,24.31
2375,C,Ship,4,1,270,4,medium,F,64,3312,1,97.2,On Time,Medium,2023-02-18,172.8
7296,F,Ship,4,3,252,2,low,M,6,5266,1,236.88,On Time,Low,2023-11-21,15.12
2993,C,Road,3,5,129,3,medium,F,52,1513,1,61.92,On Time,Medium,2023-04-28,67.08
1647,A,Flight,5,4,111,5,medium,F,42,1587,1,64.38,On Time,Medium,2023-04-26,46.62
8976,F,Ship,3,5,220,4,low,F,5,5677,0,209,Delayed,Low,2023-07-28,11
8845,D,Ship,4,5,208,2,low,M,1,4039,0,205.92,Delayed,Low,2023-07-03,2.08
2354,F,Ship,3,2,264,3,medium,F,43,3439,1,150.48,On Time,Medium,2023-12-11,113.52
4128,F,Ship,5,2,176,4,low,M,2,4893,0,172.48,Delayed,Low,2023-04-08,3.52
1637,C,Road,2,1,145,2,low,F,49,1177,1,73.95,On Time,Low,2023-07-03,71.05
1287,A,Ship,2,2,192,2,low,F,8,3127,1,176.64,On Time,Low,2023-05-13,15.36
7784,F,Road,6,5,244,3,low,M,9,5634,0,222.04,Delayed,Low,2023-01-19,21.96
10749,A,Ship,5,4,229,5,low,M,9,1069,1,208.39,On Time,Low,2023-05-11,20.61
9671,C,Ship,4,2,258,5,medium,M,1,1920,0,255.42,Delayed,Medium,2023-05-02,2.58
6014,F,Road,4,3,217,6,medium,F,6,1552,0,203.98,Delayed,Medium,2023-06-01,13.02
1353,A,Road,4,1,162,2,low,F,47,1540,1,85.86,On Time,Low,2023-12-26,76.14
8677,D,Ship,3,1,207,4,low,F,9,5889,0,188.37,Delayed,Low,2023-01-23,18.63
785,C,Ship,3,1,209,2,low,M,43,2237,1,119.13,On Time,Low,2023-01-27,89.87
10073,C,Ship,3,4,198,3,low,F,3,5322,0,192.06,Delayed,Low,2023-12-08,5.94
7730,F,Ship,7,4,291,4,medium,M,1,1817,1,288.09,On Time,Medium,2023-01-25,2.91
9869,C,Flight,2,4,285,3,high,M,6,4427,1,267.9,On Time,High,2023-03-01,17.1
6675,A,Ship,3,3,253,3,medium,M,5,4754,1,240.35,On Time,Medium,2023-02-01,12.65
2715,A,Road,4,4,225,3,low,M,51,2892,1,110.25,On Time,Low,2023-09-19,114.75
5852,F,Ship,4,5,201,2,high,F,2,4657,0,196.98,Delayed,High,2023-10-08,4.02
4528,B,Flight,3,1,174,6,medium,F,4,4910,1,167.04,On Time,Medium,2023-10-12,6.96
7237,D,Road,4,5,240,3,low,F,5,5734,1,228,On Time,Low,2023-12-19,12
5415,A,Ship,5,2,247,3,medium,F,3,4698,1,239.59,On Time,Medium,2023-06-12,7.41
9802,B,Ship,3,5,192,4,medium,F,7,4741,1,178.56,On Time,Medium,2023-03-02,13.44
4547,C,Ship,7,1,291,4,low,F,9,1880,1,264.81,On Time,Low,2023-02-04,26.19
2860,B,Road,4,3,137,3,medium,M,46,1299,1,73.98,On Time,Medium,2023-04-29,63.02
2229,A,Ship,3,4,198,2,medium,M,19,2373,1,160.38,On Time,Medium,2023-02-17,37.62
8551,D,Ship,4,2,232,5,medium,F,4,1783,0,222.72,Delayed,Medium,2023-09-08,9.28
4041,A,Ship,3,2,228,3,medium,F,4,4208,0,218.88,Delayed,Medium,2023-10-29,9.12
4871,C,Ship,3,3,204,2,medium,M,6,5612,0,191.76,Delayed,Medium,2023-08-27,12.24
8524,B,Ship,4,1,234,2,medium,M,4,5066,1,224.64,On Time,Medium,2023-05-13,9.36
9035,C,Road,3,1,162,4,medium,F,4,5683,0,155.52,Delayed,Medium,2023-05-31,6.48
2604,F,Flight,4,5,194,2,high,M,44,2651,1,108.64,On Time,High,2023-07-03,85.36
5477,C,Flight,4,5,263,4,medium,F,7,4243,1,244.59,On Time,Medium,2023-08-10,18.41
6462,F,Ship,2,1,285,5,low,M,4,5759,0,273.6,Delayed,Low,2023-07-20,11.4
2433,A,Ship,4,4,189,4,high,F,56,2646,1,83.16,On Time,High,2023-06-01,105.84
3246,F,Ship,3,4,136,3,medium,M,2,4524,1,133.28,On Time,Medium,2023-08-14,2.72
802,B,Road,3,4,261,2,medium,F,1,3398,1,258.39,On Time,Medium,2023-02-16,2.61
3808,B,Ship,3,4,172,6,medium,F,1,4618,0,170.28,Delayed,Medium,2023-10-18,1.72
741,A,Ship,4,5,139,3,low,F,65,1277,1,48.65,On Time,Low,2023-06-28,90.35
4085,C,Road,3,3,273,10,medium,F,10,5574,1,245.7,On Time,Medium,2023-10-31,27.3
8218,B,Flight,5,3,171,3,medium,F,7,4994,0,159.03,Delayed,Medium,2023-01-26,11.97
31,D,Ship,3,4,266,2,medium,F,38,2741,1,164.92,On Time,Medium,2023-06-05,101.08
4948,B,Flight,4,5,142,3,medium,M,2,5692,0,139.16,Delayed,Medium,2023-02-09,2.84
4468,B,Ship,2,3,176,3,low,F,6,5006,0,165.44,Delayed,Low,2023-09-16,10.56
3610,B,Ship,4,2,195,5,medium,M,9,5178,1,177.45,On Time,Medium,2023-11-22,17.55
7430,F,Ship,3,5,194,2,medium,F,7,4809,0,180.42,Delayed,Medium,2023-09-29,13.58
1831,D,Ship,4,5,163,3,low,M,38,1146,1,101.06,On Time,Low,2023-12-31,61.94
6179,C,Flight,6,3,275,6,low,M,4,4875,0,264,Delayed,Low,2023-07-14,11
4633,D,Road,3,4,202,5,high,M,5,4632,0,191.9,Delayed,High,2023-11-04,10.1
5194,B,Road,4,4,268,6,medium,F,3,4834,0,259.96,Delayed,Medium,2023-07-01,8.04
10478,F,Ship,5,1,248,5,low,M,3,1642,1,240.56,On Time,Low,2023-11-14,7.44
8490,F,Flight,3,5,261,3,low,F,10,4224,1,234.9,On Time,Low,2023-08-04,26.1
3354,F,Ship,4,5,190,3,low,M,2,4554,0,186.2,Delayed,Low,2023-03-17,3.8
5455,D,Road,5,5,132,2,high,F,1,4233,0,130.68,Delayed,High,2023-05-08,1.32
365,C,Ship,6,2,146,3,low,F,62,1936,1,55.48,On Time,Low,2023-05-01,90.52
3355,D,Ship,4,4,161,4,low,M,5,5038,0,152.95,Delayed,Low,2023-12-09,8.05
620,F,Ship,3,5,224,2,low,M,13,3891,1,194.88,On Time,Low,2023-03-13,29.12
2155,D,Ship,3,3,211,4,high,F,22,2942,1,164.58,On Time,High,2023-06-29,46.42
2910,F,Ship,4,3,244,2,low,M,17,3125,1,202.52,On Time,Low,2023-10-14,41.48
2289,A,Ship,5,4,187,2,medium,F,10,3549,1,168.3,On Time,Medium,2023-09-28,18.7
9003,A,Ship,5,1,133,2,medium,M,1,4643,0,131.67,Delayed,Medium,2023-03-08,1.33
6100,B,Ship,3,4,215,3,high,F,5,4670,1,204.25,On Time,High,2023-12-10,10.75
7045,D,Ship,3,2,164,2,medium,M,3,4442,1,159.08,On Time,Medium,2023-04-07,4.92
10769,C,Ship,4,1,237,5,medium,M,5,1154,1,225.15,On Time,Medium,2023-02-19,11.85
5158,B,Ship,4,2,274,2,low,M,10,4361,0,246.6,Delayed,Low,2023-01-17,27.4
10994,F,Ship,5,1,257,6,low,F,1,1150,0,254.43,Delayed,Low,2023-02-26,2.57
2967,A,Ship,4,1,222,4,medium,F,42,2762,1,128.76,On Time,Medium,2023-10-24,93.24
2256,F,Ship,4,3,160,2,medium,F,38,1961,1,99.2,On Time,Medium,2023-05-10,60.8
7616,F,Ship,4,4,175,3,low,M,8,5944,1,161,On Time,Low,2023-11-16,14
3703,D,Flight,5,3,151,2,low,M,8,4749,0,138.92,Delayed,Low,2023-07-02,12.08
6429,A,Road,3,5,139,2,low,M,2,5839,0,136.22,Delayed,Low,2023-07-18,2.78
5964,F,Ship,6,4,266,4,low,M,5,1639,1,252.7,On Time,Low,2023-07-14,13.3
5148,F,Ship,3,4,106,6,medium,F,7,4621,0,98.58,Delayed,Medium,2023-02-17,7.42
9687,A,Ship,5,5,218,5,medium,F,7,1692,0,202.74,Delayed,Medium,2023-01-22,15.26
611,C,Ship,3,4,134,2,medium,M,43,1198,1,76.38,On Time,Medium,2023-07-18,57.62
7371,A,Ship,3,1,271,2,medium,F,7,4569,0,252.03,Delayed,Medium,2023-03-31,18.97
7324,B,Ship,5,1,151,6,medium,M,2,4529,0,147.98,Delayed,Medium,2023-06-30,3.02
1718,F,Ship,3,1,101,2,medium,F,56,1184,1,44.44,On Time,Medium,2023-10-10,56.56
3622,B,Ship,3,3,148,3,low,M,1,5700,0,146.52,Delayed,Low,2023-03-12,1.48
9335,C,Ship,5,4,242,4,medium,F,5,5375,0,229.9,Delayed,Medium,2023-03-10,12.1
1063,D,Ship,4,2,272,4,low,M,62,2307,1,103.36,On Time,Low,2023-08-05,168.64
967,D,Flight,4,5,163,4,low,F,49,1470,1,83.13,On Time,Low,2023-04-06,79.87
6966,F,Road,4,5,268,6,medium,F,7,4709,0,249.24,Delayed,Medium,2023-03-27,18.76
7924,B,Road,3,4,188,6,medium,F,6,4031,1,176.72,On Time,Medium,2023-10-14,11.28
3919,D,Ship,5,1,170,4,low,F,4,4855,1,163.2,On Time,Low,2023-09-30,6.8
7595,C,Ship,3,3,176,3,low,F,10,5284,1,158.4,On Time,Low,2023-02-25,17.6
4726,B,Ship,4,1,194,3,medium,F,6,5282,0,182.36,Delayed,Medium,2023-07-24,11.64
6245,C,Ship,4,2,201,8,medium,F,9,5146,0,182.91,Delayed,Medium,2023-04-30,18.09
7799,C,Road,4,4,169,3,medium,M,5,5743,0,160.55,Delayed,Medium,2023-04-23,8.45
1608,F,Ship,3,3,233,3,medium,M,35,2204,1,151.45,On Time,Medium,2023-07-19,81.55
4349,C,Ship,3,2,139,5,low,M,8,4595,0,127.88,Delayed,Low,2023-09-06,11.12
7104,F,Road,6,2,139,6,medium,M,8,1691,1,127.88,On Time,Medium,2023-10-09,11.12
8797,D,Ship,5,1,151,4,low,M,5,4549,0,143.45,Delayed,Low,2023-01-16,7.55
362,F,Ship,3,2,159,3,medium,F,4,1681,1,152.64,On Time,Medium,2023-01-31,6.36
594,F,Ship,3,2,200,2,medium,F,46,3174,1,108,On Time,Medium,2023-11-14,92
6290,F,Road,6,5,309,4,low,M,6,1463,1,290.46,On Time,Low,2023-10-19,18.54
8710,B,Ship,3,2,244,2,high,F,9,4142,0,222.04,Delayed,High,2023-03-08,21.96
4954,B,Ship,3,3,181,3,medium,F,3,5620,1,175.57,On Time,Medium,2023-10-14,5.43
3612,F,Ship,2,1,100,3,low,M,1,5776,1,99,On Time,Low,2023-12-25,1
6442,B,Flight,4,1,224,3,low,M,9,5546,1,203.84,On Time,Low,2023-12-11,20.16
8573,C,Ship,4,4,234,2,medium,F,8,5744,0,215.28,Delayed,Medium,2023-08-24,18.72
2882,F,Flight,4,1,164,2,medium,F,3,1124,1,159.08,On Time,Medium,2023-06-08,4.92
3572,F,Flight,3,4,217,3,low,F,5,4077,0,206.15,Delayed,Low,2023-03-04,10.85
1163,C,Ship,4,2,187,4,medium,M,37,2200,1,117.81,On Time,Medium,2023-04-22,69.19
9099,A,Ship,6,5,298,4,medium,F,5,1804,0,283.1,Delayed,Medium,2023-04-23,14.9
8269,D,Ship,7,3,296,4,medium,F,7,1427,0,275.28,Delayed,Medium,2023-08-13,20.72
1290,F,Ship,3,3,141,3,medium,M,10,1751,1,126.9,On Time,Medium,2023-04-10,14.1
3138,F,Road,4,3,161,3,high,M,7,4245,0,149.73,Delayed,High,2023-10-15,11.27
9988,B,Road,3,5,244,5,medium,F,10,4163,0,219.6,Delayed,Medium,2023-02-22,24.4
2349,A,Ship,3,2,183,3,medium,F,44,3809,1,102.48,On Time,Medium,2023-04-23,80.52
3523,D,Ship,5,3,181,4,low,F,2,5332,0,177.38,Delayed,Low,2023-04-22,3.62
9165,A,Road,4,2,232,5,medium,M,3,1197,0,225.04,Delayed,Medium,2023-06-12,6.96
7715,C,Ship,5,2,228,5,low,M,6,1726,1,214.32,On Time,Low,2023-06-25,13.68
4375,D,Road,6,1,246,3,medium,M,7,4733,1,228.78,On Time,Medium,2023-09-15,17.22
554,F,Flight,2,3,257,4,medium,F,52,2073,1,123.36,On Time,Medium,2023-09-14,133.64
331,D,Ship,3,4,197,3,medium,F,56,3427,1,86.68,On Time,Medium,2023-02-04,110.32
1678,B,Ship,5,1,234,3,medium,M,40,3340,1,140.4,On Time,Medium,2023-03-05,93.6
9043,D,Flight,3,5,238,2,low,F,8,5769,0,218.96,Delayed,Low,2023-09-16,19.04
8021,C,Ship,7,4,281,4,low,M,9,1970,0,255.71,Delayed,Low,2023-04-21,25.29
4812,F,Flight,6,5,245,4,low,F,8,1403,0,225.4,Delayed,Low,2023-01-29,19.6
3174,F,Ship,4,2,272,3,high,M,7,5927,0,252.96,Delayed,High,2023-01-28,19.04
4951,D,Ship,3,3,165,4,medium,M,3,4235,0,160.05,Delayed,Medium,2023-06-04,4.95
306,F,Ship,4,4,249,3,medium,F,36,3769,1,159.36,On Time,Medium,2023-04-28,89.64
10437,A,Ship,5,4,171,3,low,F,1,5011,0,169.29,Delayed,Low,2023-04-18,1.71
9748,B,Ship,5,4,164,3,low,M,9,5135,1,149.24,On Time,Low,2023-08-05,14.76
2514,F,Ship,3,2,270,2,medium,F,59,3706,1,110.7,On Time,Medium,2023-02-19,159.3
6550,B,Road,5,1,249,5,medium,F,1,1654,1,246.51,On Time,Medium,2023-11-04,2.49
1602,F,Ship,4,1,244,3,low,M,59,3073,1,100.04,On Time,Low,2023-01-01,143.96
941,C,Road,2,1,113,5,low,F,9,1957,1,102.83,On Time,Low,2023-11-23,10.17
4068,F,Ship,5,3,260,6,medium,F,10,4986,0,234,Delayed,Medium,2023-11-22,26
7471,D,Ship,4,1,242,6,low,M,8,1419,1,222.64,On Time,Low,2023-06-01,19.36
189,A,Ship,2,5,139,3,low,F,27,1233,1,101.47,On Time,Low,2023-05-15,37.53
6519,A,Ship,4,4,266,3,low,M,10,5221,0,239.4,Delayed,Low,2023-04-06,26.6
9980,F,Road,3,2,257,2,medium,M,8,4242,1,236.44,On Time,Medium,2023-08-18,20.56
1767,A,Road,4,3,218,4,low,F,50,3990,1,109,On Time,Low,2023-11-16,109
10635,A,Ship,3,1,241,3,low,F,10,4120,0,216.9,Delayed,Low,2023-06-14,24.1
9891,A,Ship,3,4,247,3,low,F,4,5844,0,237.12,Delayed,Low,2023-10-28,9.88
4837,D,Ship,4,3,206,2,medium,F,4,5194,1,197.76,On Time,Medium,2023-10-01,8.24
4316,F,Ship,4,3,151,3,medium,F,6,5379,1,141.94,On Time,Medium,2023-10-05,9.06
2393,C,Ship,4,1,221,3,low,F,3,2546,1,214.37,On Time,Low,2023-06-13,6.63
5791,D,Ship,7,4,285,4,medium,F,2,1017,1,279.3,On Time,Medium,2023-12-19,5.7
8572,B,Ship,3,5,233,2,medium,F,2,4193,0,228.34,Delayed,Medium,2023-09-30,4.66
1309,D,Ship,5,4,141,3,medium,M,64,1677,1,50.76,On Time,Medium,2023-02-20,90.24
7246,B,Road,3,5,205,4,low,M,2,5294,0,200.9,Delayed,Low,2023-04-18,4.1
1129,D,Ship,4,4,145,4,low,F,35,1210,1,94.25,On Time,Low,2023-11-10,50.75
3281,C,Road,4,3,196,2,medium,F,7,4116,1,182.28,On Time,Medium,2023-09-11,13.72
7340,F,Ship,5,2,245,2,low,M,6,5366,1,230.3,On Time,Low,2023-04-24,14.7
6178,B,Flight,2,1,220,2,medium,F,6,4382,1,206.8,On Time,Medium,2023-03-24,13.2
549,A,Flight,2,4,182,3,medium,M,47,3792,1,96.46,On Time,Medium,2023-12-07,85.54
10664,F,Road,5,4,262,6,low,M,3,1700,0,254.14,Delayed,Low,2023-05-27,7.86
3855,A,Ship,3,1,139,3,medium,F,3,5847,1,134.83,On Time,Medium,2023-10-21,4.17
4354,B,Ship,3,2,208,2,low,F,7,4582,1,193.44,On Time,Low,2023-05-19,14.56
5936,F,Ship,4,1,271,4,low,M,9,5853,1,246.61,On Time,Low,2023-08-21,24.39
823,D,Flight,3,3,268,3,low,F,33,3872,1,179.56,On Time,Low,2023-11-30,88.44
